date,adr,room_type,num_rooms,location,month
2023-04-25,315,single,3,New York,4
2023-04-25,122,double,1,Copenhagen,4
2023-04-25,276,double,5,New York,4
2023-04-25,305,suite,2,Copenhagen,4
2023-04-25,334,double,2,New York,4
2023-04-25,290,suite,1,Copenhagen,4
2023-04-25,391,suite,1,New York,4
2023-04-25,263,suite,5,Berlin,4
2023-04-25,72,single,5,Berlin,4
2023-04-25,433,double,2,New York,4
2023-04-25,151,single,4,Copenhagen,4
2023-04-25,110,single,1,Berlin,4
2023-04-25,395,suite,4,New York,4
2023-04-25,373,double,2,New York,4
2023-04-25,271,single,1,New York,4
2023-04-25,137,single,2,Copenhagen,4
2023-04-26,112,single,1,Copenhagen,4
2023-04-26,330,double,3,New York,4
2023-04-26,54,single,3,Berlin,4
2023-04-26,337,suite,3,New York,4
2023-04-26,66,single,5,Berlin,4
2023-04-26,529,suite,5,New York,4
2023-04-26,446,double,3,New York,4
2023-04-26,109,double,5,Berlin,4
2023-04-26,151,single,1,Copenhagen,4
2023-04-26,344,double,4,New York,4
2023-04-26,123,single,5,Copenhagen,4
2023-04-26,126,single,5,Copenhagen,4
2023-04-26,202,suite,2,Copenhagen,4
2023-04-26,147,single,2,Copenhagen,4
2023-04-26,367,suite,1,Copenhagen,4
2023-04-26,88,single,3,Berlin,4
2023-04-26,90,single,4,Berlin,4
2023-04-26,101,single,3,Berlin,4
2023-04-26,233,single,2,New York,4
2023-04-26,285,double,4,New York,4
2023-04-27,107,single,1,Berlin,4
2023-04-27,158,double,3,Copenhagen,4
2023-04-27,275,single,3,New York,4
2023-04-27,295,double,3,New York,4
2023-04-27,256,double,4,New York,4
2023-04-27,291,double,5,New York,4
2023-04-27,214,double,1,Copenhagen,4
2023-04-27,441,double,1,New York,4
2023-04-27,122,single,1,Berlin,4
2023-04-27,94,single,3,Copenhagen,4
2023-04-27,417,suite,3,New York,4
2023-04-27,83,single,4,Berlin,4
2023-04-27,190,double,4,Berlin,4
2023-04-27,187,double,2,Berlin,4
2023-04-27,299,single,4,New York,4
2023-04-27,198,single,1,New York,4
2023-04-27,73,single,5,Berlin,4
2023-04-27,210,double,3,Berlin,4
2023-04-27,243,single,3,New York,4
2023-04-27,117,single,1,Copenhagen,4
2023-04-28,238,single,2,New York,4
2023-04-28,397,double,3,New York,4
2023-04-28,95,single,3,Copenhagen,4
2023-04-28,97,single,1,Copenhagen,4
2023-04-28,324,single,5,New York,4
2023-04-28,153,single,4,Copenhagen,4
2023-04-28,315,single,1,New York,4
2023-04-28,424,double,1,New York,4
2023-04-28,126,single,1,Berlin,4
2023-04-28,84,single,4,Berlin,4
2023-04-28,175,single,4,New York,4
2023-04-28,422,suite,5,New York,4
2023-04-28,104,single,5,Copenhagen,4
2023-04-28,397,suite,2,Copenhagen,4
2023-04-28,53,single,2,Berlin,4
2023-04-28,234,double,5,Copenhagen,4
2023-04-28,218,single,5,New York,4
2023-04-28,131,single,1,Berlin,4
2023-04-28,439,double,4,New York,4
2023-04-28,241,single,3,New York,4
2023-04-29,325,single,4,New York,4
2023-04-29,367,suite,1,Copenhagen,4
2023-04-29,132,single,2,Berlin,4
2023-04-29,54,single,4,Berlin,4
2023-04-29,145,double,4,Berlin,4
2023-04-29,322,single,5,New York,4
2023-04-29,146,single,4,Copenhagen,4
2023-04-29,321,single,2,New York,4
2023-04-29,131,single,3,Copenhagen,4
2023-04-29,255,double,1,New York,4
2023-04-29,257,single,2,New York,4
2023-04-29,326,single,2,New York,4
2023-04-29,207,double,3,Berlin,4
2023-04-29,198,double,1,Berlin,4
2023-04-29,97,single,5,Berlin,4
2023-04-29,286,double,2,New York,4
2023-04-29,207,single,5,New York,4
2023-04-29,107,single,4,Berlin,4
2023-04-29,286,single,4,New York,4
2023-04-29,308,double,5,New York,4
2023-04-30,230,double,5,Copenhagen,4
2023-04-30,110,single,3,Copenhagen,4
2023-04-30,330,suite,5,Berlin,4
2023-04-30,145,single,5,Copenhagen,4
2023-04-30,150,double,1,Copenhagen,4
2023-04-30,422,double,1,New York,4
2023-04-30,328,single,2,New York,4
2023-04-30,239,double,5,New York,4
2023-04-30,279,double,2,New York,4
2023-04-30,249,double,2,New York,4
2023-04-30,514,suite,2,New York,4
2023-04-30,231,double,4,Copenhagen,4
2023-04-30,176,double,2,Copenhagen,4
2023-04-30,94,single,1,Copenhagen,4
2023-04-30,309,single,1,New York,4
2023-04-30,114,double,5,Berlin,4
2023-04-30,113,single,4,Berlin,4
2023-04-30,559,suite,3,New York,4
2023-04-30,99,single,1,Berlin,4
2023-04-30,204,double,4,Berlin,4
2023-05-01,333,single,1,New York,5
2023-05-01,320,single,1,New York,5
2023-05-01,124,single,3,Copenhagen,5
2023-05-01,135,single,4,Copenhagen,5
2023-05-01,274,double,2,New York,5
2023-05-01,57,single,3,Berlin,5
2023-05-01,269,double,4,New York,5
2023-05-01,145,single,5,Copenhagen,5
2023-05-01,61,single,1,Berlin,5
2023-05-01,124,single,2,Copenhagen,5
2023-05-01,133,single,4,Berlin,5
2023-05-01,388,suite,2,Copenhagen,5
2023-05-01,196,single,3,New York,5
2023-05-01,149,double,5,Copenhagen,5
2023-05-01,160,double,5,Copenhagen,5
2023-05-01,433,double,3,New York,5
2023-05-01,275,single,1,New York,5
2023-05-01,339,suite,5,Copenhagen,5
2023-05-01,288,single,1,New York,5
2023-05-01,60,single,3,Berlin,5
2023-05-02,262,single,5,New York,5
2023-05-02,385,suite,1,New York,5
2023-05-02,306,single,2,New York,5
2023-05-02,456,suite,1,New York,5
2023-05-02,110,single,2,Copenhagen,5
2023-05-02,378,suite,5,New York,5
2023-05-02,398,suite,4,Copenhagen,5
2023-05-02,150,single,1,Copenhagen,5
2023-05-02,195,single,3,New York,5
2023-05-02,115,double,2,Berlin,5
2023-05-02,210,double,3,Copenhagen,5
2023-05-02,318,double,4,New York,5
2023-05-02,132,single,1,Copenhagen,5
2023-05-02,183,double,2,Berlin,5
2023-05-02,283,double,3,New York,5
2023-05-02,59,single,1,Berlin,5
2023-05-02,247,double,1,New York,5
2023-05-02,244,single,2,New York,5
2023-05-02,129,single,4,Berlin,5
2023-05-02,125,double,4,Copenhagen,5
2023-05-03,152,single,3,Copenhagen,5
2023-05-03,86,single,1,Berlin,5
2023-05-03,320,double,5,New York,5
2023-05-03,47,single,3,Berlin,5
2023-05-03,47,single,1,Berlin,5
2023-05-03,297,single,4,New York,5
2023-05-03,159,single,3,Copenhagen,5
2023-05-03,590,suite,5,New York,5
2023-05-03,249,single,1,New York,5
2023-05-03,179,double,4,Copenhagen,5
2023-05-03,399,double,4,New York,5
2023-05-03,224,suite,2,Copenhagen,5
2023-05-03,149,single,5,Copenhagen,5
2023-05-03,192,double,3,Copenhagen,5
2023-05-03,326,double,1,New York,5
2023-05-03,365,double,2,New York,5
2023-05-03,172,single,3,New York,5
2023-05-03,492,suite,5,New York,5
2023-05-03,237,double,3,New York,5
2023-05-03,79,single,5,Berlin,5
2023-05-04,259,suite,4,Copenhagen,5
2023-05-04,57,single,2,Berlin,5
2023-05-04,183,single,5,New York,5
2023-05-04,409,double,1,New York,5
2023-05-04,156,single,2,Copenhagen,5
2023-05-04,391,suite,3,Copenhagen,5
2023-05-04,531,suite,4,New York,5
2023-05-04,230,suite,2,Berlin,5
2023-05-04,121,single,1,Berlin,5
2023-05-04,199,single,2,New York,5
2023-05-04,349,double,5,New York,5
2023-05-04,234,double,1,New York,5
2023-05-04,157,single,4,Copenhagen,5
2023-05-04,187,suite,3,Berlin,5
2023-05-04,126,single,1,Berlin,5
2023-05-04,48,single,5,Berlin,5
2023-05-04,410,suite,3,New York,5
2023-05-04,353,suite,2,Copenhagen,5
2023-05-04,190,single,1,New York,5
2023-05-04,208,single,1,New York,5
2023-05-05,366,double,1,New York,5
2023-05-05,79,single,1,Berlin,5
2023-05-05,157,double,5,Copenhagen,5
2023-05-05,135,single,1,Copenhagen,5
2023-05-05,108,single,2,Berlin,5
2023-05-05,256,single,2,New York,5
2023-05-05,94,double,2,Berlin,5
2023-05-05,454,suite,5,New York,5
2023-05-05,379,suite,4,Copenhagen,5
2023-05-05,264,single,4,New York,5
2023-05-05,142,double,5,Copenhagen,5
2023-05-05,66,single,5,Berlin,5
2023-05-05,424,double,2,New York,5
2023-05-05,448,double,1,New York,5
2023-05-05,303,single,4,New York,5
2023-05-05,160,double,1,Copenhagen,5
2023-05-05,400,double,3,New York,5
2023-05-05,277,single,4,New York,5
2023-05-05,93,single,3,Copenhagen,5
2023-05-05,213,single,4,New York,5
2023-05-06,397,suite,1,New York,5
2023-05-06,399,suite,3,New York,5
2023-05-06,338,suite,1,Copenhagen,5
2023-05-06,234,double,1,New York,5
2023-05-06,95,single,5,Berlin,5
2023-05-06,326,suite,4,Berlin,5
2023-05-06,293,double,3,New York,5
2023-05-06,258,double,1,New York,5
2023-05-06,160,single,1,Copenhagen,5
2023-05-06,145,single,1,Copenhagen,5
2023-05-06,207,suite,1,Copenhagen,5
2023-05-06,332,single,4,New York,5
2023-05-06,131,single,5,Berlin,5
2023-05-06,133,single,5,Berlin,5
2023-05-06,150,single,4,Copenhagen,5
2023-05-06,92,single,1,Copenhagen,5
2023-05-06,53,single,4,Berlin,5
2023-05-06,215,suite,5,Copenhagen,5
2023-05-06,359,suite,5,New York,5
2023-05-06,352,suite,2,New York,5
2023-05-07,319,double,2,New York,5
2023-05-07,378,double,1,New York,5
2023-05-07,396,double,4,New York,5
2023-05-07,132,single,3,Berlin,5
2023-05-07,243,single,5,New York,5
2023-05-07,114,single,2,Copenhagen,5
2023-05-07,572,suite,5,New York,5
2023-05-07,152,single,4,Copenhagen,5
2023-05-07,164,double,2,Copenhagen,5
2023-05-07,128,double,3,Copenhagen,5
2023-05-07,425,double,1,New York,5
2023-05-07,220,single,4,New York,5
2023-05-07,132,double,1,Copenhagen,5
2023-05-07,474,suite,3,New York,5
2023-05-07,108,single,2,Berlin,5
2023-05-07,118,double,1,Berlin,5
2023-05-07,105,single,3,Copenhagen,5
2023-05-07,183,double,2,Copenhagen,5
2023-05-07,112,single,3,Copenhagen,5
2023-05-07,377,double,3,New York,5
2023-05-08,228,single,1,New York,5
2023-05-08,111,single,2,Copenhagen,5
2023-05-08,361,suite,4,New York,5
2023-05-08,593,suite,1,New York,5
2023-05-08,246,single,2,New York,5
2023-05-08,150,double,4,Copenhagen,5
2023-05-08,74,single,4,Berlin,5
2023-05-08,228,suite,5,Copenhagen,5
2023-05-08,184,double,3,Berlin,5
2023-05-08,46,single,4,Berlin,5
2023-05-08,79,single,2,Berlin,5
2023-05-08,252,double,1,New York,5
2023-05-08,141,double,1,Copenhagen,5
2023-05-08,458,double,1,New York,5
2023-05-08,146,single,1,Copenhagen,5
2023-05-08,123,single,2,Berlin,5
2023-05-08,281,single,1,New York,5
2023-05-08,382,suite,5,Copenhagen,5
2023-05-08,118,double,2,Berlin,5
2023-05-08,110,single,3,Copenhagen,5
2023-05-09,234,double,4,Copenhagen,5
2023-05-09,96,single,1,Copenhagen,5
2023-05-09,650,suite,2,New York,5
2023-05-09,215,double,4,Copenhagen,5
2023-05-09,334,single,5,New York,5
2023-05-09,211,double,1,Copenhagen,5
2023-05-09,129,single,2,Copenhagen,5
2023-05-09,434,suite,2,New York,5
2023-05-09,589,suite,3,New York,5
2023-05-09,238,single,2,New York,5
2023-05-09,98,single,4,Berlin,5
2023-05-09,327,suite,5,Berlin,5
2023-05-09,613,suite,1,New York,5
2023-05-09,64,single,2,Berlin,5
2023-05-09,49,single,5,Berlin,5
2023-05-09,293,double,2,New York,5
2023-05-09,230,double,2,New York,5
2023-05-09,84,single,3,Berlin,5
2023-05-09,201,double,5,Copenhagen,5
2023-05-09,325,double,4,New York,5
2023-05-10,93,double,3,Berlin,5
2023-05-10,121,single,4,Copenhagen,5
2023-05-10,246,suite,3,Copenhagen,5
2023-05-10,85,single,2,Berlin,5
2023-05-10,284,single,3,New York,5
2023-05-10,102,double,4,Berlin,5
2023-05-10,136,single,4,Copenhagen,5
2023-05-10,142,single,2,Copenhagen,5
2023-05-10,429,double,5,New York,5
2023-05-10,186,double,2,Copenhagen,5
2023-05-10,546,suite,3,New York,5
2023-05-10,149,single,3,Copenhagen,5
2023-05-10,340,suite,1,Copenhagen,5
2023-05-10,331,single,5,New York,5
2023-05-10,243,double,3,Copenhagen,5
2023-05-10,180,single,3,New York,5
2023-05-10,152,double,5,Copenhagen,5
2023-05-10,386,double,5,New York,5
2023-05-10,394,double,5,New York,5
2023-05-10,540,suite,1,New York,5
2023-05-11,144,single,5,Copenhagen,5
2023-05-11,242,double,2,New York,5
2023-05-11,130,single,2,Berlin,5
2023-05-11,470,suite,5,New York,5
2023-05-11,202,double,1,Copenhagen,5
2023-05-11,304,single,2,New York,5
2023-05-11,230,single,3,New York,5
2023-05-11,318,double,4,New York,5
2023-05-11,113,single,5,Copenhagen,5
2023-05-11,348,suite,2,New York,5
2023-05-11,127,single,1,Berlin,5
2023-05-11,635,suite,2,New York,5
2023-05-11,239,double,1,New York,5
2023-05-11,428,suite,2,New York,5
2023-05-11,327,double,2,New York,5
2023-05-11,66,single,5,Berlin,5
2023-05-11,233,double,5,Copenhagen,5
2023-05-11,242,single,4,New York,5
2023-05-11,282,suite,5,Copenhagen,5
2023-05-11,127,double,4,Copenhagen,5
2023-05-12,155,single,3,Copenhagen,5
2023-05-12,113,single,5,Berlin,5
2023-05-12,112,double,4,Berlin,5
2023-05-12,199,single,3,New York,5
2023-05-12,337,double,2,New York,5
2023-05-12,678,suite,1,New York,5
2023-05-12,46,single,4,Berlin,5
2023-05-12,424,double,5,New York,5
2023-05-12,163,single,2,Copenhagen,5
2023-05-12,52,single,5,Berlin,5
2023-05-12,318,single,5,New York,5
2023-05-12,222,double,5,Copenhagen,5
2023-05-12,133,single,3,Copenhagen,5
2023-05-12,420,double,2,New York,5
2023-05-12,369,double,4,New York,5
2023-05-12,129,single,1,Copenhagen,5
2023-05-12,343,single,1,New York,5
2023-05-12,163,double,3,Berlin,5
2023-05-12,311,double,2,New York,5
2023-05-12,187,single,5,New York,5
2023-05-13,396,suite,3,New York,5
2023-05-13,269,single,2,New York,5
2023-05-13,377,double,3,New York,5
2023-05-13,248,double,2,Copenhagen,5
2023-05-13,60,single,5,Berlin,5
2023-05-13,161,single,4,Copenhagen,5
2023-05-13,275,double,4,New York,5
2023-05-13,113,single,2,Berlin,5
2023-05-13,513,suite,3,New York,5
2023-05-13,528,suite,2,New York,5
2023-05-13,175,single,2,New York,5
2023-05-13,275,single,5,New York,5
2023-05-13,467,suite,3,New York,5
2023-05-13,127,double,2,Copenhagen,5
2023-05-13,358,double,4,New York,5
2023-05-13,169,double,5,Berlin,5
2023-05-13,250,single,1,New York,5
2023-05-13,238,double,1,Copenhagen,5
2023-05-13,190,double,1,Berlin,5
2023-05-13,70,single,3,Berlin,5
2023-05-14,98,single,3,Copenhagen,5
2023-05-14,135,single,2,Copenhagen,5
2023-05-14,353,double,3,New York,5
2023-05-14,169,single,3,Copenhagen,5
2023-05-14,174,double,2,Copenhagen,5
2023-05-14,111,single,1,Berlin,5
2023-05-14,215,suite,5,Berlin,5
2023-05-14,142,single,2,Copenhagen,5
2023-05-14,277,single,1,New York,5
2023-05-14,436,double,1,New York,5
2023-05-14,298,suite,2,Berlin,5
2023-05-14,280,double,5,New York,5
2023-05-14,333,single,2,New York,5
2023-05-14,261,double,4,New York,5
2023-05-14,288,double,3,New York,5
2023-05-14,129,single,2,Copenhagen,5
2023-05-14,172,double,3,Berlin,5
2023-05-14,114,single,1,Berlin,5
2023-05-14,145,single,4,Copenhagen,5
2023-05-14,412,double,2,New York,5
2023-05-15,248,double,5,New York,5
2023-05-15,235,single,3,New York,5
2023-05-15,233,double,4,New York,5
2023-05-15,183,single,4,New York,5
2023-05-15,244,single,3,New York,5
2023-05-15,169,double,4,Berlin,5
2023-05-15,144,double,4,Copenhagen,5
2023-05-15,226,single,3,New York,5
2023-05-15,233,double,1,Copenhagen,5
2023-05-15,581,suite,2,New York,5
2023-05-15,136,single,2,Copenhagen,5
2023-05-15,235,single,2,New York,5
2023-05-15,247,double,1,Copenhagen,5
2023-05-15,94,double,3,Berlin,5
2023-05-15,304,single,3,New York,5
2023-05-15,334,single,5,New York,5
2023-05-15,610,suite,2,New York,5
2023-05-15,577,suite,3,New York,5
2023-05-15,373,suite,3,Copenhagen,5
2023-05-15,440,suite,5,New York,5
2023-05-16,559,suite,1,New York,5
2023-05-16,165,single,1,Copenhagen,5
2023-05-16,266,suite,2,Copenhagen,5
2023-05-16,109,single,2,Copenhagen,5
2023-05-16,249,single,5,New York,5
2023-05-16,68,single,1,Berlin,5
2023-05-16,161,single,3,Copenhagen,5
2023-05-16,337,double,2,New York,5
2023-05-16,394,double,3,New York,5
2023-05-16,102,single,2,Berlin,5
2023-05-16,254,single,3,New York,5
2023-05-16,128,single,5,Berlin,5
2023-05-16,225,double,5,Copenhagen,5
2023-05-16,286,single,2,New York,5
2023-05-16,403,double,2,New York,5
2023-05-16,224,double,3,Copenhagen,5
2023-05-16,118,single,3,Berlin,5
2023-05-16,194,single,2,New York,5
2023-05-16,344,single,5,New York,5
2023-05-16,378,suite,1,New York,5
2023-05-17,374,double,5,New York,5
2023-05-17,424,double,1,New York,5
2023-05-17,390,double,4,New York,5
2023-05-17,406,suite,3,New York,5
2023-05-17,114,single,3,Berlin,5
2023-05-17,63,single,5,Berlin,5
2023-05-17,366,suite,5,New York,5
2023-05-17,131,single,2,Copenhagen,5
2023-05-17,287,single,5,New York,5
2023-05-17,311,double,1,New York,5
2023-05-17,122,single,4,Copenhagen,5
2023-05-17,107,single,5,Copenhagen,5
2023-05-17,423,double,1,New York,5
2023-05-17,425,suite,5,Copenhagen,5
2023-05-17,98,single,5,Berlin,5
2023-05-17,201,single,1,New York,5
2023-05-17,154,double,3,Copenhagen,5
2023-05-17,117,single,1,Berlin,5
2023-05-17,336,double,3,New York,5
2023-05-17,301,single,5,New York,5
2023-05-18,133,double,5,Copenhagen,5
2023-05-18,240,double,1,New York,5
2023-05-18,230,double,2,Copenhagen,5
2023-05-18,131,double,1,Copenhagen,5
2023-05-18,398,double,5,New York,5
2023-05-18,575,suite,3,New York,5
2023-05-18,206,single,1,New York,5
2023-05-18,443,double,1,New York,5
2023-05-18,148,single,4,Copenhagen,5
2023-05-18,183,single,1,New York,5
2023-05-18,202,single,4,New York,5
2023-05-18,131,single,4,Berlin,5
2023-05-18,87,single,1,Berlin,5
2023-05-18,157,double,5,Berlin,5
2023-05-18,298,double,3,New York,5
2023-05-18,301,double,2,New York,5
2023-05-18,232,single,1,New York,5
2023-05-18,312,single,4,New York,5
2023-05-18,376,double,1,New York,5
2023-05-18,178,single,3,New York,5
2023-05-19,246,single,2,New York,5
2023-05-19,327,single,5,New York,5
2023-05-19,459,double,1,New York,5
2023-05-19,155,single,5,Copenhagen,5
2023-05-19,168,double,2,Berlin,5
2023-05-19,339,single,3,New York,5
2023-05-19,109,single,4,Copenhagen,5
2023-05-19,400,double,3,New York,5
2023-05-19,206,double,5,Copenhagen,5
2023-05-19,452,double,1,New York,5
2023-05-19,256,double,3,New York,5
2023-05-19,380,double,2,New York,5
2023-05-19,594,suite,4,New York,5
2023-05-19,234,double,1,Copenhagen,5
2023-05-19,170,single,4,Copenhagen,5
2023-05-19,246,single,2,New York,5
2023-05-19,342,suite,1,Copenhagen,5
2023-05-19,370,double,4,New York,5
2023-05-19,142,single,3,Copenhagen,5
2023-05-19,328,single,2,New York,5
2023-05-20,336,double,2,New York,5
2023-05-20,281,suite,3,Berlin,5
2023-05-20,123,single,2,Copenhagen,5
2023-05-20,331,double,1,New York,5
2023-05-20,150,single,4,Copenhagen,5
2023-05-20,105,single,5,Copenhagen,5
2023-05-20,88,single,1,Copenhagen,5
2023-05-20,225,suite,5,Copenhagen,5
2023-05-20,95,single,1,Berlin,5
2023-05-20,102,single,2,Copenhagen,5
2023-05-20,162,double,3,Berlin,5
2023-05-20,90,double,5,Berlin,5
2023-05-20,366,suite,4,Copenhagen,5
2023-05-20,664,suite,5,New York,5
2023-05-20,594,suite,2,New York,5
2023-05-20,93,single,1,Berlin,5
2023-05-20,321,double,2,New York,5
2023-05-20,342,double,3,New York,5
2023-05-20,345,single,5,New York,5
2023-05-20,264,suite,4,Copenhagen,5
2023-05-21,314,single,5,New York,5
2023-05-21,83,single,5,Berlin,5
2023-05-21,317,single,5,New York,5
2023-05-21,122,single,4,Copenhagen,5
2023-05-21,207,single,4,New York,5
2023-05-21,128,single,1,Berlin,5
2023-05-21,377,double,5,New York,5
2023-05-21,665,suite,2,New York,5
2023-05-21,364,double,2,New York,5
2023-05-21,134,single,1,Copenhagen,5
2023-05-21,329,single,3,New York,5
2023-05-21,57,single,5,Berlin,5
2023-05-21,211,single,3,New York,5
2023-05-21,119,single,1,Berlin,5
2023-05-21,128,single,4,Copenhagen,5
2023-05-21,458,double,5,New York,5
2023-05-21,168,double,5,Copenhagen,5
2023-05-21,207,double,5,Copenhagen,5
2023-05-21,353,double,4,New York,5
2023-05-21,90,single,5,Berlin,5
2023-05-22,313,single,4,New York,5
2023-05-22,665,suite,2,New York,5
2023-05-22,142,single,5,Copenhagen,5
2023-05-22,546,suite,4,New York,5
2023-05-22,343,double,1,New York,5
2023-05-22,258,single,2,New York,5
2023-05-22,166,single,2,Copenhagen,5
2023-05-22,119,single,2,Berlin,5
2023-05-22,254,double,5,Copenhagen,5
2023-05-22,418,double,3,New York,5
2023-05-22,204,single,3,New York,5
2023-05-22,320,single,2,New York,5
2023-05-22,160,single,5,Copenhagen,5
2023-05-22,607,suite,3,New York,5
2023-05-22,230,suite,5,Copenhagen,5
2023-05-22,379,double,1,New York,5
2023-05-22,94,single,2,Copenhagen,5
2023-05-22,192,single,5,New York,5
2023-05-22,227,double,5,Copenhagen,5
2023-05-22,135,single,5,Copenhagen,5
2023-05-23,264,single,4,New York,5
2023-05-23,77,single,3,Berlin,5
2023-05-23,138,double,5,Copenhagen,5
2023-05-23,249,double,5,New York,5
2023-05-23,278,single,1,New York,5
2023-05-23,145,double,2,Berlin,5
2023-05-23,434,double,1,New York,5
2023-05-23,295,single,5,New York,5
2023-05-23,285,single,5,New York,5
2023-05-23,184,single,2,New York,5
2023-05-23,664,suite,3,New York,5
2023-05-23,638,suite,5,New York,5
2023-05-23,426,double,3,New York,5
2023-05-23,112,single,5,Copenhagen,5
2023-05-23,348,suite,4,Copenhagen,5
2023-05-23,268,double,2,New York,5
2023-05-23,344,double,2,New York,5
2023-05-23,188,single,3,New York,5
2023-05-23,260,suite,1,Copenhagen,5
2023-05-23,152,double,3,Copenhagen,5
2023-05-24,320,suite,4,Copenhagen,5
2023-05-24,296,double,2,New York,5
2023-05-24,320,single,4,New York,5
2023-05-24,205,double,5,Berlin,5
2023-05-24,117,single,5,Berlin,5
2023-05-24,211,single,1,New York,5
